ID,PERMIT#,  PERMIT_TYPE,         ISSUE_DATE,        ESTIMATED_COST,         AMOUNT_WAIVED,   AMOUNT_PAID,    TOTAL_FEE,STREET_NUMBER,STREET DIRECTION,STREET_NAME,  SUFFIX,WORK_DESCRIPTION,   PIN1,   PIN2,  PIN3,  PIN4, PIN5, PIN6, PIN7, PIN8, PIN9,     PIN10,CONTRACTOR_1_TYPE,CONTRACTOR_1_NAME,CONTRACTOR_1_ADDRESS,CONTRACTOR_1_CITY,CONTRACTOR_1_STATE,CONTRACTOR_1_ZIPCODE,CONTRACTOR_1_PHONE,CONTRACTOR_2_TYPE,CONTRACTOR_2_NAME,CONTRACTOR_2_ADDRESS,CONTRACTOR_2_CITY,CONTRACTOR_2_STATE,CONTRACTOR_2_ZIPCODE,CONTRACTOR_2_PHONE,CONTRACTOR_3_TYPE,CONTRACTOR_3_NAME,CONTRACTOR_3_ADDRESS,CONTRACTOR_3_CITY,CONTRACTOR_3_STATE,CONTRACTOR_3_ZIPCODE,CONTRACTOR_3_PHONE,CONTRACTOR_4_TYPE,CONTRACTOR_4_NAME,CONTRACTOR_4_ADDRESS,CONTRACTOR_4_CITY,CONTRACTOR_4_STATE,CONTRACTOR_4_ZIPCODE,CONTRACTOR_4_PHONE,CONTRACTOR_5_TYPE,CONTRACTOR_5_NAME,CONTRACTOR_5_ADDRESS,CONTRACTOR_5_CITY,CONTRACTOR_5_STATE,CONTRACTOR_5_ZIPCODE,CONTRACTOR_5_PHONE,CONTRACTOR_6_TYPE,CONTRACTOR_6_NAME,CONTRACTOR_6_ADDRESS,CONTRACTOR_6_CITY,CONTRACTOR_6_STATE,CONTRACTOR_6_ZIPCODE,CONTRACTOR_6_PHONE,CONTRACTOR_7_TYPE,CONTRACTOR_7_NAME,CONTRACTOR_7_ADDRESS,CONTRACTOR_7_CITY,CONTRACTOR_7_STATE,CONTRACTOR_7_ZIPCODE,CONTRACTOR_7_PHONE,CONTRACTOR_8_TYPE,CONTRACTOR_8_NAME,CONTRACTOR_8_ADDRESS,CONTRACTOR_8_CITY,CONTRACTOR_8_STATE,CONTRACTOR_8_ZIPCODE,CONTRACTOR_8_PHONE,CONTRACTOR_9_TYPE,CONTRACTOR_9_NAME,CONTRACTOR_9_ADDRESS,CONTRACTOR_9_CITY,CONTRACTOR_9_STATE,CONTRACTOR_9_ZIPCODE,CONTRACTOR_9_PHONE,CONTRACTOR_10_TYPE,CONTRACTOR_10_NAME,CONTRACTOR_10_ADDRESS,CONTRACTOR_10_CITY,CONTRACTOR_10_STATE,CONTRACTOR_10_ZIPCODE,CONTRACTOR_10_PHONE,CONTRACTOR_11_TYPE,CONTRACTOR_11_NAME,CONTRACTOR_11_ADDRESS,CONTRACTOR_11_CITY,CONTRACTOR_11_STATE,CONTRACTOR_11_ZIPCODE,CONTRACTOR_11_PHONE,CONTRACTOR_12_TYPE,CONTRACTOR_12_NAME,CONTRACTOR_12_ADDRESS,CONTRACTOR_12_CITY,CONTRACTOR_12_STATE,CONTRACTOR_12_ZIPCODE,CONTRACTOR_12_PHONE,CONTRACTOR_13_TYPE,CONTRACTOR_13_NAME,CONTRACTOR_13_ADDRESS,CONTRACTOR_13_CITY,CONTRACTOR_13_STATE,CONTRACTOR_13_ZIPCODE,CONTRACTOR_13_PHONE,CONTRACTOR_14_TYPE,CONTRACTOR_14_NAME,CONTRACTOR_14_ADDRESS,CONTRACTOR_14_CITY,CONTRACTOR_14_STATE,CONTRACTOR_14_ZIPCODE,CONTRACTOR_14_PHONE,CONTRACTOR_15_TYPE,CONTRACTOR_15_NAME,CONTRACTOR_15_ADDRESS,CONTRACTOR_15_CITY,CONTRACTOR_15_STATE,CONTRACTOR_15_ZIPCODE,CONTRACTOR_15_PHONE,LATITUDE,LONGITUDE,LOCATION
2011486,100275209,PERMIT - NEW CONSTRUCTION,03/09/2009,$5000.00,$0.00,$375.00,$375.00,555,W,KINZIE,ST,"TEMPORARY CONSTRUCTION TOWER CRANE,  POTAIN MD 485 PHASE II, RAISING CRANE TO ITS FINAL HOOK HEIGHT OF 445 FT.",,,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,JAMES MCHUGH CONSTRUCTION CO,1737 S MICHIGAN AVE,CHICAGO,IL,60616-,(312)986-8000 x,OWNER,PARCEL A OWNER LLC,550 W ADAMS #200,CHICAGO,IL,60661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.888943075,-87.641736022,"(41.888943075459004, -87.64173602174314)"
2011488,100275210,PERMIT - NEW CONSTRUCTION,04/24/2009,$5000.00,$0.00,$375.00,$375.00,210,N,WELLS,ST,"TEMPORARY CONSTRUCTION TOWER CRANE, LIEBHERR 540 HC/L PHASE II, RAISING CRANE TO ITS FINAL HEIGHT OF 482 FT.",,,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"BOVIS LEND LEASE, INC.",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606,(312)245-1000,OWNER,"210-218 W LAKE, LLC",920 YORK #300,HINDSDALE,IL,60521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.886028398,-87.634084983,"(41.8860283980614, -87.63408498312046)"
2015230,100276430,PERMIT - NEW CONSTRUCTION,02/23/2009,$60000.00,$0.00,$375.00,$375.00,469,W,HURON,ST,INSTALLATION OF TEMPORARY TOWER CRANE AND FOUNDATION PAD MODEL: LIEBHERR 420 EC-H16,,,,,,,,,,,OWNER,PAUL MARUCCI,555 PIERCE RD SUITE 180,ITASCA,IL,60143,,STRUCTURAL ENGINEER,RAZDOLSKY LEV,,,,,,EXPEDITOR,CONSTRUCTION SERVICE ASSOCIATE,166 W. WASHINGTON ST. APT./SUITE 750,CHICAGO,IL,60602-,(312)364-9098 x,CONTRACTOR-GENERAL CONTRACTOR,WALSH CONSTRUCTION COMPANY,929 W ADAMS ST,CHICAGO,IL,60607,(312)563-5400,MASONRY CONTRACTOR,WALSH CONSTRUCTION CO.,929 W. ADAMS STREET,CHICAGO,IL,60607-,(312)563-5400 X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.894593341,-87.641241421,"(41.89459334091703, -87.64124142148492)"
2019551,100277878,PERMIT - ELECTRIC WIRING,02/23/2009,$4131.00,$0.00,$50.00,$50.00,5950,N,WESTERN,AVE,"INSTALLATION OF A LOW VOLTAGE SECURITY ALARM SYSTEM JOB # 330-00547-02  NAPLETON'S NORTHWESTERN CHRYSLER JEEP DODGE, ROBERT CRANE, ADT SALES REP MARY VALENTA",,,,,,,,,,,CONTRACTOR-ELECTRICAL,A.D.T. INC.,111 WINDSOR RD.,OAK BROOK,IL,60523-,(630)918-8764 x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.990172161,-87.689809271,"(41.99017216120417, -87.68980927120343)"
2019745,100277974,PERMIT - NEW CONSTRUCTION,04/09/2009,$5000.00,$375.00,$0.00,$375.00,225,E,CHICAGO,AVE,"TEMPORARY CONSTRUCTION CRANE, SOUTH CRANE, PHASE II, MODEL POTAIN MR 605B, RAISING CRANE TO ITS FINAL MAST HEIGHT OF 444 FT.",,,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"POWER CONSTRUCTION COMPANY, LL",2360 NORTH PALMER DRIVE,SCHAUMBURG,IL,60173,(847)925-1300,OWNER,CHILDRENS MEMORIAL HOSPITAL,737 N MICHIGAN,CHICAGO,IL,60611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.896659881,-87.621755235,"(41.89665988131876, -87.62175523527284)"
2019746,100277975,PERMIT - NEW CONSTRUCTION,03/20/2009,$5000.00,$375.00,$0.00,$375.00,225,E,CHICAGO,AVE,"TEMPORARY CONSTRUCTION CRANE, NORTH CRANE, PHASE II, MODEL POTAIN MR 605B, RAISING CRANE TO ITS FINAL MAST HEIGHT OF 444 FT.",,,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"POWER CONSTRUCTION COMPANY, LL",2360 NORTH PALMER DRIVE,SCHAUMBURG,IL,60173,(847)925-1300,OWNER,CHILDRENS MEMORIAL HOSPITAL,737 N MICHIGAN,CHICAGO,IL,60611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.896659881,-87.621755235,"(41.89665988131876, -87.62175523527284)"
2020612,100278418,PERMIT - NEW CONSTRUCTION,03/16/2009,$60000.00,$0.00,$375.00,$375.00,4455,N,RACINE,AVE,INSTALLATION OF TEMPORARY TOWER CRANE AND FOUNDATION PAD MODEL # LIEBHERR 316 EC-H16,,,,,,,,,,,OWNER,LUIS MARTINEZ,401 S. SPRING STREET THIRD FLOOR,SPRINGFIELD,IL,62706,,STRUCTURAL ENGINEER,RAZDOLSKY LEV,,,,,,EXPEDITOR,CONSTRUCTION SERVICE ASSOCIATE,166 W. WASHINGTON ST. APT./SUITE 750,CHICAGO,IL,60602-,(312)364-9098 x,CONTRACTOR-GENERAL CONTRACTOR,WALSH CONSTRUCTION COMPANY,929 W ADAMS ST,CHICAGO,IL,60607,(312)563-5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.963398959,-87.659461143,"(41.96339895935446, -87.65946114252776)"
2025597,100280593,PERMIT - NEW CONSTRUCTION,03/09/2009,$3000.00,$375.00,$0.00,$375.00,225,E,CHICAGO,AVE,"TEMP. CONSTRUCTION TOWER CRANE - POTAIN MR605B, NORTH CRANE. FOUNDATION ANCHOR MODIFICATION.",,,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"POWER CONSTRUCTION COMPANY, LL",2360 NORTH PALMER DRIVE,SCHAUMBURG,IL,60173,(847)925-1300,OWNER,CHILDRENS MEMORIAL HOSP,737 N MICHIGAN,CHICAGO,IL,60611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.896659881,-87.621755235,"(41.89665988131876, -87.62175523527284)"
2031371,100282872,PERMIT - NEW CONSTRUCTION,04/09/2009,$3000.00,$0.00,$375.00,$375.00,215,W,WASHINGTON,ST,"TEMP. CONSTR. TOWER CRANE, LIEBHERR 316 EC-H. REVISE SHORING TYPE & LAYOUT, INCREASE SLAB OPENING. 14TH TO 50TH FLOOR.",17-09-455-016-0000,,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"POWER CONSTRUCTION COMPANY, LL",2360 NORTH PALMER DRIVE,SCHAUMBURG,IL,60173,(847)925-1300,OWNER,JRC 215 LLC,401 N MICHIGAN,CHICAGO,IL,60611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.883100226,-87.634322682,"(41.88310022586434, -87.63432268180549)"
2034880,100284684,PERMIT - NEW CONSTRUCTION,06/02/2009,$500.00,$0.00,$375.00,$375.00,1620,W,HARRISON,ST,PHASE II - WEST CRANE TIE-IN.  MANITOWOC MR605B.,,,,,,,,,,,STRUCTURAL ENGINEER,O'LEARY JOHN,,,,,,CONTRACTOR-GENERAL CONTRACTOR,RUSH UNIVERSITY MEDICAL CENTER,"1750 WEST HARRISON STREET SUITE 301, JELKE",CHICAGO,IL,60612,(312)942-6195,OWNER,JACQUELINE BURGESS,1750 W. HARRISON STREET,CHICAGO,IL,60612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.874296161,-87.667612811,"(41.87429616149979, -87.66761281051762)"
2034893,100284690,PERMIT - NEW CONSTRUCTION,06/02/2009,$500.00,$0.00,$375.00,$375.00,1620,W,HARRISON,ST,PHASE II - EAST CRANE TIE-IN.  MANITOWOC MR605B.,,,,,,,,,,,STRUCTURAL ENGINEER,O'LEARY JOHN,,,,,,CONTRACTOR-GENERAL CONTRACTOR,RUSH UNIVERSITY MEDICAL CENTER,"1750 WEST HARRISON STREET SUITE 301, JELKE",CHICAGO,IL,60612,(312)942-6195,OWNER,JACQUELINE BURGESS,1750 W. HARRISON STREET,CHICAGO,IL,60612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.874296161,-87.667612811,"(41.87429616149979, -87.66761281051762)"
2038691,100286526,PERMIT - ELECTRIC WIRING,04/27/2009,$1059.00,$0.00,$50.00,$50.00,5429,N,NEENAH,AVE,INSTALLATION OF A LOW VOLTAGE SECURITY ARLARM SYSTEM JOB # 326-45175 MATT MELTERS   ADT SALES REP PATTI CRANE,13-07-215-019-0000,,,,,,,,,,CONTRACTOR-ELECTRICAL,A.D.T. INC.,111 WINDSOR RD.,OAK BROOK,IL,60523-,(630)918-8764 x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.980126018,-87.790063063,"(41.9801260184566, -87.79006306319569)"
2039299,100286749,PERMIT - NEW CONSTRUCTION,04/16/2009,$3000.00,$375.00,$0.00,$375.00,225,E,CHICAGO,AVE,"REVISION TO PERMIT # 100277974 FOR TEMPORARY CONSTRUCTION TOWER CRANE, SOUTH CRANE, POTAIN MD605B. REVISION TO COUPLING BEAM AT LEVEL 7, EAST LINE ""E""",,,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"POWER CONSTRUCTION COMPANY, LL",2360 NORTH PALMER DRIVE,SCHAUMBURG,IL,60173,(847)925-1300,OWNER,CHILDRENS MEMORIAL HOSPITAL,737 N MICHIGAN,CHICAGO,IL,60611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.896659881,-87.621755235,"(41.89665988131876, -87.62175523527284)"
2044537,100289242,PERMIT - NEW CONSTRUCTION,05/07/2009,$2000.00,$75.00,$0.00,$75.00,225,E,CHICAGO,AVE,"REVISION TO PERMIT # 100277975 - TEMP. CONSTRUCTION TOWER CRANE, NORTH CRANE, POTAIN MD CHANGE IN TIE-INS 1B AND 1C",,,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"POWER CONSTRUCTION COMPANY, LL",2360 NORTH PALMER DRIVE,SCHAUMBURG,IL,60173,(847)925-1300,OWNER,CHILDRENS MEMORIAL HOSPITAL,737 N MICHIGAN,CHICAGO,IL,60611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.896659881,-87.621755235,"(41.89665988131876, -87.62175523527284)"
2051002,100292245,PERMIT - ELECTRIC WIRING,05/26/2009,$599.00,$0.00,$50.00,$50.00,5140,W,FOSTER,AVE,INSTALLATION OF A LOW VOLTAGE SECURITY ALARM SYSTEM JOB # 326-45669 SCOTT DANIELLE PRYOR      PATTI CRANE ADT SALES REP,13-09-220-038-0000,,,,,,,,,,CONTRACTOR-ELECTRICAL,A.D.T. INC.,111 WINDSOR RD.,OAK BROOK,IL,60523-,(630)918-8764 x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.975339091,-87.756909675,"(41.97533909107517, -87.75690967518607)"
2052697,100293003,PERMIT - NEW CONSTRUCTION,06/26/2009,$400000.00,$375.00,$0.00,$375.00,225,E,CHICAGO,AVE,INSTALLATION OF 35 TON DERRICK CRANE ONN THE 11TH FLOOR.,,,,,,,,,,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,M. A. MORTENSON COMPANY,700 MEADOW LANE NORTH,MINNEAPOLIS,MN,55422,(763)522-2100,CONTRACTOR-GENERAL CONTRACTOR,"POWER CONSTRUCTION COMPANY, LL",2360 NORTH PALMER DRIVE,SCHAUMBURG,IL,60173,(847)925-1300,OWNER,CHILDREN'S MEMORIAL HOSPI,2300  CHILDREN PL,CHGO,IL,60622-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.896659881,-87.621755235,"(41.89665988131876, -87.62175523527284)"
2054835,100294021,PERMIT - ELECTRIC WIRING,06/09/2009,$1544.00,$0.00,$50.00,$50.00,1350,W,FULLERTON,AVE,INSTALLATION OF A LOW VOLTAGE SECURITY ALARM SYSTEM IN UNIT #601  BROTTANY YACHTMAN   ADT REP PATTI CRANE,14-29-321-081-1054,14-29-321-081-1055,14-29-321-081-1056,14-29-321-081-1059,14-29-321-081-1058,14-29-321-081-1057,14-29-321-081-1064,14-29-321-081-1063,14-29-321-081-1062,14-29-321-081-1061,CONTRACTOR-ELECTRICAL,A.D.T. INC.,111 WINDSOR RD.,OAK BROOK,IL,60523-,(630)918-8764 x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.925339389,-87.662535815,"(41.92533938927002, -87.662535814686)"
2067000,100300082,PERMIT - NEW CONSTRUCTION,08/26/2009,$5000.00,$0.00,$375.00,$375.00,215,W,WASHINGTON,ST,INSTALLATION OF TEMPORARY CONSTRUCTION STIFFLEG DERRICK CRANE - TIMBERLAND SD17-65 ON LEVEL 51,17-09-455-016-0000,,,,,,,,,,OWNER,JRC 215 LLC,401 N MICHIGAN AVE 13TH FLOOR,CHICAGO,IL,60611,,STRUCTURAL ENGINEER,CONNOLLY EAMONN F.,,,,,,CONTRACTOR-GENERAL CONTRACTOR,JAMES MCHUGH CONSTRUCTION CO,1737 S MICHIGAN AVE,CHICAGO,IL,60616-,(312)986-8000 x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.883100226,-87.634322682,"(41.88310022586434, -87.63432268180549)"
2070554,100301793,PERMIT - NEW CONSTRUCTION,09/22/2009,$350000.00,$375.00,$0.00,$375.00,5700,S,MARYLAND,AVE,PHASE I PERMIT FOR FOUNDATION SUPPORT CRANE MODEL #MR605B PER PLANS FOR EAST CRANE.,,,,,,,,,,,STRUCTURAL ENGINEER,"POST, CAROL A.",,,,,,EXPEDITOR,CONSTRUCTION SERVICE ASSOCIATE,166 W. WASHINGTON ST. APT./SUITE 750,CHICAGO,IL,60602-,(312)364-9098 x,CONTRACTOR-GENERAL CONTRACTOR,W. E. O'NEIL CONSTRUCTION CO.,2751 N. CLYBOURN AVENUE,CHICAGO,IL,60614-,(773)755-1611 x,OWNER,GARY MUNDINGER,850 E58TH ST,CHICAGO,IL,60637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.791260618,-87.605084912,"(41.79126061783551, -87.60508491200589)"
2087205,100310513,PERMIT - NEW CONSTRUCTION,09/22/2009,$350000.00,$375.00,$0.00,$375.00,5700,S,MARYLAND,AVE,PHASE 1 PERMIT FOR FOUNDATION TO SUPPORT CRANE MODEL # MR605B PER PLANS FOR WEST CRANE.,,,,,,,,,,,STRUCTURAL ENGINEER,"POST, CAROL A.",,,,,,EXPEDITOR,CONSTRUCTION SERVICE ASSOCIATE,166 W. WASHINGTON ST. APT./SUITE 750,CHICAGO,IL,60602-,(312)364-9098 x,CONTRACTOR-GENERAL CONTRACTOR,W. E. O'NEIL CONSTRUCTION CO.,2751 N. CLYBOURN AVENUE,CHICAGO,IL,60614-,(773)755-1611 x,OWNER,UNIVERSITY OF CHICAGO MEDICAL CENTER,5700 S MARYLAND,CHGO,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.791260618,-87.605084912,"(41.79126061783551, -87.60508491200589)"
2109623,100314713,PERMIT - NEW CONSTRUCTION,12/18/2009,$150000.00,$375.00,$0.00,$375.00,5700,S,MARYLAND,AVE,PHASE 2 INSTALLATION OF TEMPORARY TOWER CRANE MODEL # MR6058 EAST CRANE,,,,,,,,,,,OWNER,GARY MUNDINGER,850 E58TH ST,CHICAGO,IL,60637,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,EXPEDITOR,CONSTRUCTION SERVICE ASSOCIATE,166 W. WASHINGTON ST. APT./SUITE 750,CHICAGO,IL,60602-,(312)364-9098 x,CONTRACTOR-GENERAL CONTRACTOR,W. E. O'NEIL CONSTRUCTION CO.,2751 N. CLYBOURN AVENUE,CHICAGO,IL,60614-,(773)755-1611 x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.791260618,-87.605084912,"(41.79126061783551, -87.60508491200589)"
2109634,100314718,PERMIT - NEW CONSTRUCTION,12/18/2009,$150000.00,$375.00,$0.00,$375.00,5700,S,MARYLAND,AVE,PHASE 2 INSTALLATION OF TEMPORARY TOWER CRANE MODEL #MR605B WEST CRANE,,,,,,,,,,,OWNER OCCUPIED,GARY MUNDINGER,850 E58TH ST,CHICAGO,IL,60637,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,EXPEDITOR,CONSTRUCTION SERVICE ASSOCIATE,166 W. WASHINGTON ST. APT./SUITE 750,CHICAGO,IL,60602-,(312)364-9098 x,CONTRACTOR-GENERAL CONTRACTOR,W. E. O'NEIL CONSTRUCTION CO.,2751 N. CLYBOURN AVENUE,CHICAGO,IL,60614-,(773)755-1611 x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.791260618,-87.605084912,"(41.79126061783551, -87.60508491200589)"
2109800,100314809,PERMIT - NEW CONSTRUCTION,12/07/2009,$200000.00,$0.00,$375.00,$375.00,118,E,ERIE,ST,"PHASE I -  FOUNDATION AND INITIAL SET-UP FOR MR415 TEMPORARY ""MANITOWOE"" TOWER CRANE.",,,,,,,,,,,STRUCTURAL ENGINEER,KOHOUT CHRISTOPHER,,,,,,CONTRACTOR-GENERAL CONTRACTOR,POWER CONTRACTING & ENGINEERIN,CORPORATION 2360 N. PALMER DRIVE,SCHAUMBURG,IL,60173,(847)925-1300,OWNER,"NM PROJECT COMPANY,LLC.",625 N. MICHIGAN,CHICAGO,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.894242854,-87.624408575,"(41.89424285448405, -87.62440857524298)"
2116021,100318256,PERMIT - ELECTRIC WIRING,11/06/2009,$309.00,$0.00,$50.00,$50.00,5774,N,CALDWELL,AVE,INSTALLATION OF A LOW VOLTAGE SECURITY ALARM SYSTEM JOB # 326-47744-01  ELLEN PEIRCE  ROGER DORE  PATTI CRANE SALES REP,13-03-319-029-0000,,,,,,,,,,CONTRACTOR-ELECTRICAL,A.D.T. INC.,111 WINDSOR RD.,OAK BROOK,IL,60523-,(630)918-8764 x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.986285113,-87.743306995,"(41.986285112967096, -87.74330699460965)"
2130691,100324415,PERMIT - NEW CONSTRUCTION,12/21/2009,$120000.00,$0.00,$375.00,$375.00,2550,N,LAKEVIEW,AVE,TOWER CRANE I - PHASE I FOUNDATION - INSTALLATION OF FREE STANDING TOWER CRANE MODEL: Liebherr 420 EC-H16 as per plans,,,,,,,,,,,STRUCTURAL ENGINEER,O'LEARY JOHN,,,,,,EXPEDITOR,CONSTRUCTION SERVICE ASSOCIATE,166 W. WASHINGTON ST. APT./SUITE 750,CHICAGO,IL,60602-,(312)364-9098 x,CONTRACTOR-GENERAL CONTRACTOR,WALSH CONSTRUCTION COMPANY,929 W ADAMS ST,CHICAGO,IL,60607,(312)563-5400,OWNER,LAKE TOWER DEVELOPMENT LLC,181 W. MADISON- SUITE 3900,CHICAGO,IL,60602-,,OWNER,"LAKE TOWER DEVELOPMENT, LLC",181 W MADISON,CHICAGO,IL,60602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.929464433,-87.639403958,"(41.92946443263831, -87.63940395820882)"
2130692,100324416,PERMIT - NEW CONSTRUCTION,12/21/2009,$120000.00,$0.00,$375.00,$375.00,2550,N,LAKEVIEW,AVE,TOWER CRANE II - PHASE I FOUNDATION - INSTALLATION OF FREE STANDING TOWER CRANE MODEL: Liebherr 420 EC-H16 as per plans,,,,,,,,,,,OWNER,LAKE TOWER DEVELOPMENT LLC,181 W. MADISON- SUITE 3900,CHICAGO,IL,60602-,,STRUCTURAL ENGINEER,O'LEARY JOHN,,,,,,EXPEDITOR,CONSTRUCTION SERVICE ASSOCIATE,166 W. WASHINGTON ST. APT./SUITE 750,CHICAGO,IL,60602-,(312)364-9098 x,CONTRACTOR-GENERAL CONTRACTOR,WALSH CONSTRUCTION COMPANY,929 W ADAMS ST,CHICAGO,IL,60607,(312)563-5400,OWNER,"LAKE TOWER DEVELOPMENT, LLC",181 W MADISON,CHICAGO,IL,60602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.929464433,-87.639403958,"(41.92946443263831, -87.63940395820882)"
2136447,100326945,PERMIT - ELECTRIC WIRING,01/15/2010,$13050.00,$0.00,$50.00,$50.00,7300,S,KEDZIE,AVE,REWIRE OF EXISTING CRANE CIRCUITS,19-26-218-005-0000,,,,,,,,,,CONTRACTOR-ELECTRICAL,"TOTAL ELECTRIC, INC.",16308 S. 107TH AVE UNIT # 11,ORLAND PARK,IL,60467-,(708)226-9016 x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.760668583,-87.702854797,"(41.76066858314362, -87.7028547971541)"
